game_id	identifier	name	description
520	data-card-16	VGFyamV0YSBEYXRvcyAxNg==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gRnVlcmEgZGVsIFJpbmcu
521	data-card-17	VGFyamV0YSBEYXRvcyAxNw==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gQm90YWx1Y2VzLg==
522	data-card-18	VGFyamV0YSBEYXRvcyAxOA==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gUGlzYWPDrXJjdWxvcy4=
523	data-card-19	VGFyamV0YSBEYXRvcyAxOQ==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gY29uZXhpw7NuLg==
524	data-card-20	VGFyamV0YSBEYXRvcyAyMA==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2ZWNlcyBxdWUgc2UgaGEgcXVlZGFkbyBlbiDDumx0aW1vIGx1Z2FyIGVuCmNvbmV4acOzbi4=
525	data-card-21	VGFyamV0YSBEYXRvcyAyMQ==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gdW5hIGRpc2NpcGxpbmEu
526	data-card-22	VGFyamV0YSBEYXRvcyAyMg==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2ZWNlcyBxdWUgc2UgaGEgdGVybWluYWRvIGVuIMO6bHRpbWEgcG9zaWNpw7NuCmVuIHVuYSBkaXNjaXBsaW5hLg==
527	data-card-23	VGFyamV0YSBEYXRvcyAyMw==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2ZWNlcyBxdWUgc2UgaGEgY2FtYmlhZG8gZGUgUG9rw6ltb24u
528	data-card-24	VGFyamV0YSBEYXRvcyAyNA==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2aWN0b3JpYXMgZW4gTWV0ZWdvbGVzLg==
529	data-card-25	VGFyamV0YSBEYXRvcyAyNQ==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSBwcmVtaW9zIGluZGl2aWR1YWxlcy4=
530	data-card-26	VGFyamV0YSBEYXRvcyAyNg==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgbsO6bWVybwpkZSB2ZWNlcyBxdWUgc2UgdG9jw7MgY29uIGVsIGzDoXBpeiBhIGxvcyBQb2vDqW1vbi4=
531	data-card-27	VGFyamV0YSBEYXRvcyAyNw==	Q29udGllbmUgbG9zIGRhdG9zIGRlbCBQb2vDqWF0aGxvbiBjb24gZWwgdGllbXBvCnF1ZSBzZSBoYSBwYXNhZG8gZW4gZXN0YSBjb21wZXRpY2nDs24u
532	jade-orb	RXNmZXJhIFZlcmRl	RXNmZXJhIGdsYXVjYSBkZSBsYSBxdWUgc2UgZGljZSBxdWUgZ3VhcmRhIHVuYQplc3RyZWNoYSByZWxhY2nDs24gY29uIGxhcyBsZXllbmRhcyBkZSBIb2Vubi4=
533	lock-capsule	Q8OhcHN1bGEgQ2FuZGFkbw==	VW5hIGPDoXBzdWxhIHJlc2lzdGVudGUgcXVlIHNvbG8gcHVlZGUgYWJyaXJzZQpjb24gdW5hIGxsYXZlIGVzcGVjaWFsLg==
534	red-orb	UHJpc21hIFJvam8=	UGllZHJhIGNhcm1lc8OtIGRlIGxhIHF1ZSBzZSBkaWNlIHF1ZSBndWFyZGEgdW5hCmVzdHJlY2hhIHJlbGFjacOzbiBjb24gbGFzIGxleWVuZGFzIGRlIEhvZW5uLg==
535	blue-orb	UHJpc21hIEF6dWw=	UGllZHJhIGHDsWlsIHF1ZSwgc2Vnw7puIGRpY2VuLCBndWFyZGEgdW5hIGVzdHJlY2hhCnJlbGFjacOzbiBjb24gbGFzIGxleWVuZGFzIGRlIEhvZW5uLg==
536	enigma-stone	TWlzdGljcmlzdGFs	RXNmZXJhIGNyaXN0YWxpbmEgZW5jb250cmFkYSBiYWpvIHRpZXJyYS4gQSBwZXNhcgpkZSBlc3RhciBjdWJpZXJ0YSBkZSByb2NhIHkgdGllcnJhLCBzdSBiZWxsZXphIGVzCmluY3Jlw61ibGUu
537	prism-scale	RXNjYW1hIEJlbGxh	Q3VyaW9zYSBlc2NhbWEgcXVlIGhhY2UgZXZvbHVjaW9uYXIgYQpkZXRlcm1pbmFkYXMgZXNwZWNpZXMgZGUgUG9rw6ltb24uCkJyaWxsYSBjb24gbG9zIGNvbG9yZXMgZGVsIGFyY2/DrXJpcy4=
538	eviolite	TWluZXJhbCBFdm9s	Um9jYSBtaXN0ZXJpb3NhLiBFbCBQb2vDqW1vbiBwb3J0YWRvciBhdW1lbnRhcsOhCnN1IERlZmVuc2EgeSBzdSBEZWZlbnNhIEVzcGVjaWFsIHNpIGHDum4gcHVlZGUKZXZvbHVjaW9uYXIu
539	float-stone	UGllZHJhIFDDs21leg==	UGllZHJhIG11eSBsaWdlcmEgcXVlIHJlZHVjZSBlbCBwZXNvIGRlbCBQb2vDqW1vbgpxdWUgbGEgbGxldmUu
540	rocky-helmet	Q2FzY28gRGVudGFkbw==	U2kgZWwgcG9ydGFkb3IgZXMgYWxjYW56YWRvIHBvciB1biBtb3ZpbWllbnRvIGRlCmNvbnRhY3RvLCBlbCBhZ3Jlc29yIHRhbWJpw6luIHJlY2liZSBkYcOxby4=
541	air-balloon	R2xvYm8gSGVsaW8=	RWwgUG9rw6ltb24gcXVlIGxvIGxsZXZlIGZsb3RhcsOhIGVuIGVsIGFpcmUuClNpIHJlY2liZSB1biBnb2xwZSwgZXN0YWxsYXLDoS4=
542	red-card	VGFyamV0YSBSb2ph	TWlzdGVyaW9zYSB0YXJqZXRhIHF1ZSBwZXJtaXRlIGFsIFBva8OpbW9uIHF1ZSBsYQpsbGV2YSBleHB1bHNhciBhbCBvcG9uZW50ZSBjdWFuZG8gZXN0ZSBsZSBjYXVzZQpkYcOxby4=
543	ring-target	QmxhbmNv	RWwgUG9rw6ltb24gcXVlIGxvIGxsZXZhIGVzIHZ1bG5lcmFibGUgZnJlbnRlIGEKbW92aW1pZW50b3MgcXVlIG5vcm1hbG1lbnRlIG5vIGFmZWN0YW4gYSBzdQp0aXBvLg==
544	binding-band	QmFuZGEgQXRhZHVyYQ==	QmFuZGEgcXVlIHBvdGVuY2lhIGxvcyBtb3ZpbWllbnRvcyBxdWUgZXN0cnVqYW4KYWwgcml2YWwu
545	absorb-bulb	VHViw6lyY3Vsbw==	UmHDrXogZGUgdXNhciB5IHRpcmFyIHF1ZSBzdWJlIGVsIEF0YXF1ZSBFc3BlY2lhbApjdWFuZG8gc2UgcmVjaWJlIHVuIGF0YXF1ZSBkZSB0aXBvIEFndWEu
546	cell-battery	UGlsYQ==	QmF0ZXLDrWEgZGUgdXNhciB5IHRpcmFyIHF1ZSBzdWJlIGVsIEF0YXF1ZSBkZQpxdWllbiBsYSBsbGV2YSBjdWFuZG8gcmVjaWJlIHVuIGdvbHBlIGRlIHRpcG8KRWzDqWN0cmljby4=
547	eject-button	Qm90w7NuIEVzY2FwZQ==	U2kgZWwgcG9ydGFkb3IgZXMgYWxjYW56YWRvIHBvciB1biBhdGFxdWUsIHNhbGRyw6EKZGVsIGNvbWJhdGUgeSBzZXLDoSBzdXN0aXR1aWRvIHBvciBvdHJvIFBva8OpbW9uCmRlbCBlcXVpcG8u
548	fire-gem	R2VtYSBGdWVnbw==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zIG1vdmltaWVudG9zCmRlIHRpcG8gRnVlZ28uIERlYmUgbGxldmFybGEgdW4gUG9rw6ltb24u
549	water-gem	R2VtYSBBZ3Vh	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gQWd1YS4gRGViZSBsbGV2YXJsYQp1biBQb2vDqW1vbi4=
550	electric-gem	R2VtYSBFbMOpY3RyaWNh	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gRWzDqWN0cmljby4gRGViZSBsbGV2YXJsYQp1biBQb2vDqW1vbi4=
551	grass-gem	R2VtYSBQbGFudGE=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gUGxhbnRhLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
552	ice-gem	R2VtYSBIaWVsbw==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gSGllbG8uIERlYmUgbGxldmFybGEKdW4gUG9rw6ltb24u
553	fighting-gem	R2VtYSBMdWNoYQ==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gTHVjaGEuIERlYmUgbGxldmFybGEKdW4gUG9rw6ltb24u
554	poison-gem	R2VtYSBWZW5lbm8=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gVmVuZW5vLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
555	ground-gem	R2VtYSBUaWVycmE=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gVGllcnJhLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
556	flying-gem	R2VtYSBWb2xhZG9yYQ==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gVm9sYWRvci4gRGViZSBsbGV2YXJsYQp1biBQb2vDqW1vbi4=
557	psychic-gem	R2VtYSBQc8OtcXVpY2E=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gUHPDrXF1aWNvLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
558	bug-gem	R2VtYSBCaWNobw==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gQmljaG8uIERlYmUgbGxldmFybGEKdW4gUG9rw6ltb24u
559	rock-gem	R2VtYSBSb2Nh	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gUm9jYS4gRGViZSBsbGV2YXJsYQp1biBQb2vDqW1vbi4=
560	ghost-gem	R2VtYSBGYW50YXNtYQ==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gRmFudGFzbWEuIERlYmUgbGxldmFybGEKdW4gUG9rw6ltb24u
561	dragon-gem	R2VtYSBEcmFnw7Nu	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gRHJhZ8Ozbi4gRGViZSBsbGV2YXJsYQp1biBQb2vDqW1vbi4=
562	dark-gem	R2VtYSBTaW5pZXN0cmE=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gU2luaWVzdHJvLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
563	steel-gem	R2VtYSBBY2Vybw==	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gQWNlcm8uIERlYmUgbGxldmFybGEKdW4gUG9rw6ltb24u
564	normal-gem	R2VtYSBOb3JtYWw=	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zCm1vdmltaWVudG9zIGRlIHRpcG8gTm9ybWFsLiBEZWJlIGxsZXZhcmxhCnVuIFBva8OpbW9uLg==
565	health-wing	UGx1bWEgVmlnb3I=	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBsb3MgUFMgZGUgYmFzZSBkZQp1biBQb2vDqW1vbi4=
566	muscle-wing	UGx1bWEgTcO6c2N1bG8=	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBlbCBBdGFxdWUgZGUgYmFzZQpkZSB1biBQb2vDqW1vbi4=
567	resist-wing	UGx1bWEgQWd1YW50ZQ==	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBsYSBEZWZlbnNhIGRlIGJhc2UKZGUgdW4gUG9rw6ltb24u
568	genius-wing	UGx1bWEgSW50ZWxlY3Rv	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBlbCBBdGFxdWUgRXNwZWNpYWwKZGUgYmFzZSBkZSB1biBQb2vDqW1vbi4=
569	clever-wing	UGx1bWEgTWVudGU=	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBsYSBEZWZlbnNhIEVzcGVjaWFsCmRlIGJhc2UgZGUgdW4gUG9rw6ltb24u
570	swift-wing	UGx1bWEgw41tcGV0dQ==	UGx1bWEgcXVlIGF1bWVudGEgdW4gcG9jbyBsYSBWZWxvY2lkYWQgZGUgYmFzZQpkZSB1biBQb2vDqW1vbi4=
571	pretty-wing	UGx1bWEgQmVsbGE=	UGx1bWEgbm9ybWFsIHkgY29ycmllbnRlLiBNdXkgYm9uaXRhLCBwZXJvIG5vCnNpcnZlIHBhcmEgbmFkYS4=
572	cover-fossil	RsOzc2lsIFRhcGE=	RsOzc2lsIGRlIHVuIFBva8OpbW9uIHByZWhpc3TDs3JpY28gcXVlIHZpdsOtYSBlbiBlbApmb25kbyBkZWwgbWFyLiBQYXJlY2Ugc2VyIHVuIGZyYWdtZW50byBkZQpjYXBhcmF6w7NuLg==
573	plume-fossil	RsOzc2lsIFBsdW1h	RsOzc2lsIGRlIHVuIFBva8OpbW9uIHByZWhpc3TDs3JpY28gcXVlIHN1cmNhYmEgbG9zCmNpZWxvcy4gUGFyZWNlIHNlciBwYXJ0ZSBkZSB1bmEgZGUgc3VzIGFsYXMu
574	liberty-pass	VGFyamV0YSBMaWJlcnRhZA==	VGlja2V0IGVzcGVjaWFsIHBhcmEgaXIgZW4gYmFyY28gZGVzZGUgQ2l1ZGFkClBvcmNlbGFuYSBhIElzbGEgTGliZXJ0YWQu
575	pass-orb	UmVnYWxvc2ZlcmE=	RXNmZXJhIG1pc3Rlcmlvc2EgcXVlIGNvbnRpZW5lIGVsIHBvZGVyIGRlIGxhCnJlZ2nDs24gZGUgVGVzZWxpYSB5IHNlIHV0aWxpemEgcGFyYSBnZW5lcmFyClBvZGVyZXMgUmVnYWxvLg==
576	dream-ball	RW5zdWXDsW8gQmFsbA==	Qm9sYSBlc3BlY2lhbCBxdWUgYXBhcmVjZSBkZSBwcm9udG8gZW4gdHUgQm9sc2EKZW4gZWwgQm9zcXVlIE5leG8geSBwdWVkZSBhdHJhcGFyIGEgY3VhbHF1aWVyClBva8OpbW9uLg==
577	poke-toy	UG9rw6lzZcOxdWVsbw==	VW4gb2JqZXRvIHF1ZSBhdHJhZSBhIGxvcyBQb2vDqW1vbi4gRXMgw7p0aWwgcGFyYQpodWlyIGRlIHVuIGNvbWJhdGUgY29udHJhIHVuIFBva8OpbW9uIHNhbHZhamUu
578	prop-case	TmVjZXNlcg==	VW5hIGJvbml0YSBjYWppdGEgZG9uZGUgZ3VhcmRhciB0b2RvcyBsb3MKQ29tcGxlbWVudG9zIHBhcmEgdmVzdGlyIGEgdHVzIFBva8OpbW9uIGVuCmVsIFRlYXRybyBNdXNpY2FsLg==
579	dragon-skull	Q3LDoW5lbyBEcmFnw7Nu	Q3LDoW5lbyBkZSB1biBQb2vDqW1vbi4gU2UgZGljZSBxdWUgZXN0ZSBQb2vDqW1vbgpjcnV6w7MgbWFyZXMgZW1icmF2ZWNpZG9zLg==
580	balm-mushroom	U2V0YSBBcm9tYQ==	RXh0cmHDsWEgc2V0YSBxdWUgZGVzcHJlbmRlIHVuIGFncmFkYWJsZSBhcm9tYS4KUHVlZGUgYWxjYW56YXIgdW4gYWx0byBwcmVjaW8gZW4gbGFzIHRpZW5kYXMu
581	big-nugget	TWF4aXBlcGl0YQ==	UGVwaXRhIGRlIG9ybyBwdXJvIHF1ZSBkZXNwcmVuZGUgdW4gYnJpbGxvCmVzcGVjdGFjdWxhci4gUHVlZGUgdmVuZGVyc2UgYSB1biBwcmVjaW8gbXV5CmFsdG8gZW4gbGFzIHRpZW5kYXMu
582	pearl-string	U2FydGEgUGVybGFz	QnJpbGxhbnRlcyBwZXJsYXMgcGxhdGVhZGFzIGRlIGdyYW4gdGFtYcOxbyBxdWUKcHVlZGVuIHZlbmRlcnNlIGEgYnVlbiBwcmVjaW8gZW4gbGFzIHRpZW5kYXMu
583	comet-shard	RnJhZ21lbnRvIENvbWV0YQ==	RnJhZ21lbnRvIGRlIHVuIGNvbWV0YSBjYcOtZG8gYWwgc3VlbG8gYWwgYXRyYXZlc2FyCmxhIGF0bcOzc2ZlcmEuIFNlIHB1ZWRlIHZlbmRlciBhIGJ1ZW4gcHJlY2lvIGVuIGxhcwp0aWVuZGFzLg==
584	relic-copper	UmVhbCBDb2JyZQ==	TW9uZWRhIGRlIGNvYnJlIGRlIG3DoXMgZGUgMzAwMCBhw7FvcyBkZQphbnRpZ8O8ZWRhZC4=
585	relic-silver	UmVhbCBQbGF0YQ==	TW9uZWRhIGRlIHBsYXRhIGRlIG3DoXMgZGUgMzAwMCBhw7FvcyBkZQphbnRpZ8O8ZWRhZC4=
586	relic-gold	UmVhbCBPcm8=	TW9uZWRhIGRlIG9ybyBkZSBtw6FzIGRlIDMwMDAgYcOxb3MgZGUKYW50aWfDvGVkYWQu
587	relic-vase	w4FuZm9yYQ==	SmFycsOzbiBkZSBtw6FzIGRlIDMwMDAgYcOxb3MgZGUgYW50aWfDvGVkYWQu
588	relic-band	QnJhemFs	QnJhemFsZXRlIGRlIG3DoXMgZGUgMzAwMCBhw7FvcyBkZSBhbnRpZ8O8ZWRhZC4=
589	relic-statue	RWZpZ2llIEFudGlndWE=	RWZpZ2llIGRlIHBpZWRyYSBkZSBtw6FzIGRlIDMwMDAgYcOxb3MgZGUKYW50aWfDvGVkYWQu
590	relic-crown	Q29yb25hIEFudGlndWE=	Q29yb25hIGRlIG3DoXMgZGUgMzAwMCBhw7FvcyBkZSBhbnRpZ8O8ZWRhZC4=
591	casteliacone	UG9yY2VoZWxhZG8=	RXNwZWNpYWxpZGFkIGRlIENpdWRhZCBQb3JjZWxhbmEuIEN1cmEgbG9zCnByb2JsZW1hcyBkZSBlc3RhZG8gZGUgdW4gUG9rw6ltb24u
592	dire-hit-2	Q3LDrXRpY28gWCAy	QXVtZW50YSBsYSBwcm9iYWJpbGlkYWQgZGUgYXNlc3RhciB1biBnb2xwZQpjcsOtdGljby4gQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvCmRlc2FwYXJlY2Uu
593	x-speed-2	VmVsb2NpZGFkIFggMg==	QXVtZW50YSBsaWdlcmFtZW50ZSBsYSBWZWxvY2lkYWQgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
594	x-sp-atk-2	QXQuIEVzcC4gWCAy	QXVtZW50YSBsaWdlcmFtZW50ZSBlbCBBdGFxdWUgRXNwZWNpYWwgZW4KY29tYmF0ZS4gQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvCmRlc2FwYXJlY2Uu
595	x-sp-def-2	RGVmLiBFc3AuIFggMg==	QXVtZW50YSBsaWdlcmFtZW50ZSBsYSBEZWZlbnNhIEVzcGVjaWFsIGVuCmNvbWJhdGUuIEFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0bwpkZXNhcGFyZWNlLg==
596	x-defense-2	RGVmZW5zYSBYIDI=	QXVtZW50YSBsaWdlcmFtZW50ZSBsYSBEZWZlbnNhIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
597	x-attack-2	QXRhcXVlIFggMg==	QXVtZW50YSBsaWdlcmFtZW50ZSBlbCBBdGFxdWUgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
598	x-accuracy-2	UHJlY2lzacOzbiBYIDI=	QXVtZW50YSBsaWdlcmFtZW50ZSBsYSBQcmVjaXNpw7NuIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
599	x-speed-3	VmVsb2NpZGFkIFggMw==	QXVtZW50YSBiYXN0YW50ZSBsYSBWZWxvY2lkYWQgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
600	x-sp-atk-3	QXQuIEVzcC4gWCAz	QXVtZW50YSBiYXN0YW50ZSBlbCBBdGFxdWUgRXNwZWNpYWwgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
601	x-sp-def-3	RGVmLiBFc3AuIFggMw==	QXVtZW50YSBiYXN0YW50ZSBsYSBEZWZlbnNhIEVzcGVjaWFsIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
602	x-defense-3	RGVmZW5zYSBYIDM=	QXVtZW50YSBiYXN0YW50ZSBsYSBEZWZlbnNhIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
603	x-attack-3	QXRhcXVlIFggMw==	QXVtZW50YSBiYXN0YW50ZSBlbCBBdGFxdWUgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
604	x-accuracy-3	UHJlY2lzacOzbiBYIDM=	QXVtZW50YSBiYXN0YW50ZSBsYSBQcmVjaXNpw7NuIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
605	x-speed-6	VmVsb2NpZGFkIFggNg==	QXVtZW50YSBtdWNobyBsYSBWZWxvY2lkYWQgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
606	x-sp-atk-6	QXQuIEVzcC4gWCA2	QXVtZW50YSBtdWNobyBlbCBBdGFxdWUgRXNwZWNpYWwgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
607	x-sp-def-6	RGVmLiBFc3AuIFggNg==	QXVtZW50YSBtdWNobyBsYSBEZWZlbnNhIEVzcGVjaWFsIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
608	x-defense-6	RGVmZW5zYSBYIDY=	QXVtZW50YSBtdWNobyBsYSBEZWZlbnNhIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
609	x-attack-6	QXRhcXVlIFggNg==	QXVtZW50YSBtdWNobyBlbCBBdGFxdWUgZW4gY29tYmF0ZS4KQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgZWwgZWZlY3RvIGRlc2FwYXJlY2Uu
610	x-accuracy-6	UHJlY2lzacOzbiBYIDY=	QXVtZW50YSBtdWNobyBsYSBQcmVjaXNpw7NuIGVuIGNvbWJhdGUuCkFsIGNhbWJpYXIgZGUgUG9rw6ltb24sIGVsIGVmZWN0byBkZXNhcGFyZWNlLg==
611	ability-urge	SGFiaWxpdGFkb3I=	QWwgdXNhcmxvLCBhY3RpdmEgbGEgaGFiaWxpZGFkIGRlIHVuIFBva8OpbW9uIGRlCnR1IGVxdWlwby4=
612	item-drop	VGlyYW9iamV0bw==	Q3VhbmRvIHNlIHVzYSwgdW4gUG9rw6ltb24gZGUgdHUgZXF1aXBvIHBpZXJkZQpzdSBvYmpldG8u
613	item-urge	QWN0aXZhb2JqZXRv	Q3VhbmRvIHNlIHVzYSwgdW4gUG9rw6ltb24gZGUgdHUgZXF1aXBvIHV0aWxpemEKc3Ugb2JqZXRvIGlubWVkaWF0YW1lbnRlLg==
614	reset-urge	UXVpdGFlc3RhZG8=	Q3VhbmRvIHNlIHVzYSwgc2UgYW51bGFuIGxvcyBjYW1iaW9zIGVuIGxhcwpjYXJhY3RlcsOtc3RpY2FzIGRlIHVuIFBva8OpbW9uIGRlIHR1IGVxdWlwby4=
615	dire-hit-3	Q3LDrXRpY28gWCAz	QXVtZW50YSBtdWNobyBsYSBwcm9iYWJpbGlkYWQgZGUgYXNlc3RhciB1bgpnb2xwZSBjcsOtdGljby4gQWwgY2FtYmlhciBkZSBQb2vDqW1vbiwgc3UgZWZlY3RvCmRlc2FwYXJlY2Uu
616	light-stone	T3JiZSBDbGFybw==	Rm9ybWEgcXVlIGFkb3B0w7MgUmVzaGlyYW0gYWwgcGVyZGVyIHN1IGN1ZXJwby4KRXNwZXJhIGxhIGxsZWdhZGEgZGUgdW4gbnVldm8gaMOpcm9lLg==
617	dark-stone	T3JiZSBPc2N1cm8=	Rm9ybWEgcXVlIGFkb3B0w7MgWmVrcm9tIGFsIHBlcmRlciBzdSBjdWVycG8uCkVzcGVyYSBsYSBsbGVnYWRhIGRlIHVuIG51ZXZvIGjDqXJvZS4=
618	tm93	TVQ5Mw==	UGxhY2FqZSBkZSBhbHRvIHZvbHRhamUgcXVlIGhpZXJlIHRhbWJpw6luIGFsCmF0YWNhbnRlLg==
619	tm94	TVQ5NA==	SW51bmRhIGVsIHRlcnJlbm8gZGUgY29tYmF0ZSBjb24gdW5hIG9sYSBnaWdhbnRlLg==
620	tm95	TVQ5NQ==	QXRhY2EgY29uIHVuIGNoaWxsaWRvIGRlc2FncmFkYWJsZSBxdWUgYmFqYSBlbApBdGFxdWUgRXNwZWNpYWwgZGVsIHJpdmFsLg==
621	xtransceiver	VmlkZW9taXNvcg==	
